id,yolo,conf,file_name,xc,yc,w,h
0,"[0.17945886250690227, 0.3031474323578134, 0.020982882385422418, 0.016565433462175594]",0.6664237,0100_4_40.jpg,0.17945886250690227,0.3031474323578134,0.020982882385422418,0.016565433462175594
0,"[0.2694643843180563, 0.9409166206515737, 0.015461071231363888, 0.01435670900055218]",0.7773997,0100_4_40.jpg,0.2694643843180563,0.9409166206515737,0.015461071231363888,0.01435670900055218
0,"[0.8042517945886251, 0.9839867476532302, 0.017117614577581448, 0.016565433462175594]",0.35994235,0100_4_40.jpg,0.8042517945886251,0.9839867476532302,0.017117614577581448,0.016565433462175594
0,"[0.5281612368856985, 0.9193815571507454, 0.017117614577581448, 0.016565433462175594]",0.8751447,0100_4_41.jpg,0.5281612368856985,0.9193815571507454,0.017117614577581448,0.016565433462175594
0,"[0.707067918277195, 0.7203202650469354, 0.01601325234676974, 0.01601325234676974]",0.93777287,0100_4_41.jpg,0.707067918277195,0.7203202650469354,0.01601325234676974,0.01601325234676974
0,"[0.13279955825510767, 0.11678630590833794, 0.017117614577581448, 0.018221976808393152]",0.7681279,0100_4_41.jpg,0.13279955825510767,0.11678630590833794,0.017117614577581448,0.018221976808393152
0,"[0.5502484815019326, 0.9456101601325234, 0.017117614577581448, 0.014908890115958034]",0.5750056,0100_4_41.jpg,0.5502484815019326,0.9456101601325234,0.017117614577581448,0.014908890115958034
0,"[0.13279955825510767, 0.3636112644947543, 0.013804527885146328, 0.01601325234676974]",0.5994604,0100_4_41.jpg,0.13279955825510767,0.3636112644947543,0.013804527885146328,0.01601325234676974
0,"[0.5248481501932634, 0.9701822197680839, 0.01601325234676974, 0.013252346769740474]",0.48539644,0100_4_41.jpg,0.5248481501932634,0.9701822197680839,0.01601325234676974,0.013252346769740474
0,"[0.2730535615681944, 0.25510767531750417, 0.012700165654334622, 0.015461071231363888]",0.50350136,0100_4_41.jpg,0.2730535615681944,0.25510767531750417,0.012700165654334622,0.015461071231363888
0,"[0.7774710104914412, 0.2493097736057427, 0.018774157923799006, 0.013804527885146328]",0.81298965,0100_5_39.jpg,0.7774710104914412,0.2493097736057427,0.018774157923799006,0.013804527885146328
0,"[0.4387078961899503, 0.20237437879624517, 0.01932633903920486, 0.01601325234676974]",0.6581607,0100_5_39.jpg,0.4387078961899503,0.20237437879624517,0.01932633903920486,0.01601325234676974
0,"[0.4864715626725566, 0.5767531750414135, 0.01435670900055218, 0.014908890115958034]",0.6995926,0100_5_39.jpg,0.4864715626725566,0.5767531750414135,0.01435670900055218,0.014908890115958034
0,"[0.5320265046935395, 0.5988404196576477, 0.01932633903920486, 0.013804527885146328]",0.5830281,0100_5_39.jpg,0.5320265046935395,0.5988404196576477,0.01932633903920486,0.013804527885146328
0,"[0.46797349530646054, 0.8260629486471562, 0.013804527885146328, 0.015461071231363888]",0.5567104,0100_5_39.jpg,0.46797349530646054,0.8260629486471562,0.013804527885146328,0.015461071231363888
0,"[0.845941468801767, 0.8641634456101601, 0.018774157923799006, 0.015461071231363888]",0.8385876,0100_5_41.jpg,0.845941468801767,0.8641634456101601,0.018774157923799006,0.015461071231363888
0,"[0.9541689674213142, 0.7810601877415793, 0.01435670900055218, 0.012700165654334622]",0.81008863,0100_5_41.jpg,0.9541689674213142,0.7810601877415793,0.01435670900055218,0.012700165654334622
0,"[0.9533406957482055, 0.0800662617338487, 0.01601325234676974, 0.018774157923799006]",0.79947764,0100_5_41.jpg,0.9533406957482055,0.0800662617338487,0.01601325234676974,0.018774157923799006
0,"[0.7437879624516841, 0.5797901711761457, 0.01435670900055218, 0.015461071231363888]",0.416111,0100_5_41.jpg,0.7437879624516841,0.5797901711761457,0.01435670900055218,0.015461071231363888
0,"[0.006902263942573164, 0.5400331308669244, 0.013804527885146328, 0.01435670900055218]",0.41918677,0100_5_41.jpg,0.006902263942573164,0.5400331308669244,0.013804527885146328,0.01435670900055218
0,"[0.1706239646604086, 0.1289342904472667, 0.020982882385422418, 0.01601325234676974]",0.3570946,0100_5_41.jpg,0.1706239646604086,0.1289342904472667,0.020982882385422418,0.01601325234676974
0,"[0.3658199889563777, 0.5099392600773054, 0.017117614577581448, 0.013804527885146328]",0.30407962,0100_5_41.jpg,0.3658199889563777,0.5099392600773054,0.017117614577581448,0.013804527885146328
0,"[0.3713418001104362, 0.7716731087796798, 0.012700165654334622, 0.013804527885146328]",0.3625164,0100_5_41.jpg,0.3713418001104362,0.7716731087796798,0.012700165654334622,0.013804527885146328
0,"[0.30204307012700166, 0.3619547211485367, 0.013252346769740474, 0.012700165654334622]",0.33101413,0100_5_41.jpg,0.30204307012700166,0.3619547211485367,0.013252346769740474,0.012700165654334622
0,"[0.628106018774158, 0.5019326339039205, 0.018221976808393152, 0.015461071231363888]",0.84260255,0100_5_40.jpg,0.628106018774158,0.5019326339039205,0.018221976808393152,0.015461071231363888
0,"[0.82357813362783, 0.7835450027609056, 0.01601325234676974, 0.016565433462175594]",0.6370869,0100_5_40.jpg,0.82357813362783,0.7835450027609056,0.01601325234676974,0.016565433462175594
0,"[0.8611264494754279, 0.9594146880176698, 0.01601325234676974, 0.01601325234676974]",0.729597,0100_5_40.jpg,0.8611264494754279,0.9594146880176698,0.01601325234676974,0.01601325234676974
0,"[0.10767531750414136, 0.02788514632799558, 0.01435670900055218, 0.017117614577581448]",0.5282228,0100_5_40.jpg,0.10767531750414136,0.02788514632799558,0.01435670900055218,0.017117614577581448
0,"[0.706791827719492, 0.1435670900055218, 0.016565433462175594, 0.013252346769740474]",0.57867545,0100_5_40.jpg,0.706791827719492,0.1435670900055218,0.016565433462175594,0.013252346769740474
0,"[0.1101601325234677, 0.1612368856985091, 0.013804527885146328, 0.015461071231363888]",0.3333805,0100_5_40.jpg,0.1101601325234677,0.1612368856985091,0.013804527885146328,0.015461071231363888
0,"[0.36609607951408063, 0.44367752622860296, 0.01435670900055218, 0.01601325234676974]",0.8825192,0100_5_44.jpg,0.36609607951408063,0.44367752622860296,0.01435670900055218,0.01601325234676974
0,"[0.7863059083379348, 0.09580342352291552, 0.01435670900055218, 0.01601325234676974]",0.88756543,0100_5_44.jpg,0.7863059083379348,0.09580342352291552,0.01435670900055218,0.01601325234676974
0,"[0.05770292655991165, 0.5472114853672004, 0.01601325234676974, 0.013252346769740474]",0.9008655,0100_5_44.jpg,0.05770292655991165,0.5472114853672004,0.01601325234676974,0.013252346769740474
0,"[0.883489784649365, 0.8702374378796245, 0.019878520154610713, 0.01435670900055218]",0.66602725,0100_5_44.jpg,0.883489784649365,0.8702374378796245,0.019878520154610713,0.01435670900055218
0,"[0.774710104914412, 0.3067366096079514, 0.013252346769740474, 0.017117614577581448]",0.60238975,0100_5_44.jpg,0.774710104914412,0.3067366096079514,0.013252346769740474,0.017117614577581448
0,"[0.4726670347874103, 0.8558807288790723, 0.015461071231363888, 0.01435670900055218]",0.6400466,0100_5_44.jpg,0.4726670347874103,0.8558807288790723,0.015461071231363888,0.01435670900055218
0,"[0.8197128658199889, 0.176697956929873, 0.01601325234676974, 0.013252346769740474]",0.72883123,0100_5_44.jpg,0.8197128658199889,0.176697956929873,0.01601325234676974,0.013252346769740474
0,"[0.6957482054113749, 0.2879624516841524, 0.022087244616234125, 0.01932633903920486]",0.5210278,0100_5_44.jpg,0.6957482054113749,0.2879624516841524,0.022087244616234125,0.01932633903920486
0,"[0.8241303147432358, 0.23660960795140806, 0.018221976808393152, 0.020430701270016567]",0.4073075,0100_5_44.jpg,0.8241303147432358,0.23660960795140806,0.018221976808393152,0.020430701270016567
0,"[0.29265599116510216, 0.4064053009387079, 0.0176697956929873, 0.013252346769740474]",0.4381936,0100_5_44.jpg,0.29265599116510216,0.4064053009387079,0.0176697956929873,0.013252346769740474
0,"[0.49088901159580345, 0.8484262838210933, 0.01435670900055218, 0.014908890115958034]",0.45949626,0100_5_44.jpg,0.49088901159580345,0.8484262838210933,0.01435670900055218,0.014908890115958034
0,"[0.7749861954721149, 0.3807288790723357, 0.012700165654334622, 0.013804527885146328]",0.5975127,0100_5_44.jpg,0.7749861954721149,0.3807288790723357,0.012700165654334622,0.013804527885146328
0,"[0.6576477084483711, 0.8528437327443401, 0.0176697956929873, 0.02153506350082827]",0.30605662,0100_5_44.jpg,0.6576477084483711,0.8528437327443401,0.0176697956929873,0.02153506350082827
0,"[0.8092214246272778, 0.3743787962451684, 0.018221976808393152, 0.01435670900055218]",0.30363035,0100_5_44.jpg,0.8092214246272778,0.3743787962451684,0.018221976808393152,0.01435670900055218
0,"[0.9215902816123689, 0.20955273329652127, 0.015461071231363888, 0.014908890115958034]",0.344527,0100_5_44.jpg,0.9215902816123689,0.20955273329652127,0.015461071231363888,0.014908890115958034
0,"[0.07951408061844285, 0.17310877967973495, 0.015461071231363888, 0.014908890115958034]",0.3226327,0100_5_44.jpg,0.07951408061844285,0.17310877967973495,0.015461071231363888,0.014908890115958034
0,"[0.2564881281060188, 0.6236885698509111, 0.014908890115958034, 0.014908890115958034]",0.3227492,0100_5_44.jpg,0.2564881281060188,0.6236885698509111,0.014908890115958034,0.014908890115958034
0,"[0.7854776366648261, 0.17614577581446714, 0.013804527885146328, 0.01435670900055218]",0.3721884,0100_5_44.jpg,0.7854776366648261,0.17614577581446714,0.013804527885146328,0.01435670900055218
0,"[0.729431253451132, 0.5607399226946438, 0.018774157923799006, 0.017117614577581448]",0.5375101,0100_5_45.jpg,0.729431253451132,0.5607399226946438,0.018774157923799006,0.017117614577581448
0,"[0.6570955273329652, 0.7059635560463832, 0.012147984538928768, 0.012700165654334622]",0.45475698,0100_5_45.jpg,0.6570955273329652,0.7059635560463832,0.012147984538928768,0.012700165654334622
0,"[0.2421314191054666, 0.011043622308117063, 0.018221976808393152, 0.01435670900055218]",0.30951694,0100_5_45.jpg,0.2421314191054666,0.011043622308117063,0.018221976808393152,0.01435670900055218
0,"[0.24461623412479294, 0.23136388735505245, 0.020982882385422418, 0.015461071231363888]",0.6335597,0100_5_36.jpg,0.24461623412479294,0.23136388735505245,0.020982882385422418,0.015461071231363888
0,"[0.5469353948094975, 0.4618995030369961, 0.014908890115958034, 0.017117614577581448]",0.34278023,0100_5_36.jpg,0.5469353948094975,0.4618995030369961,0.014908890115958034,0.017117614577581448
0,"[0.9144119271120927, 0.6449475427940364, 0.015461071231363888, 0.016565433462175594]",0.9272434,0100_3_40.jpg,0.9144119271120927,0.6449475427940364,0.015461071231363888,0.016565433462175594
0,"[0.5019326339039205, 0.552733296521259, 0.016565433462175594, 0.015461071231363888]",0.8442132,0100_3_40.jpg,0.5019326339039205,0.552733296521259,0.016565433462175594,0.015461071231363888
0,"[0.12313638873550524, 0.8321369409166206, 0.016565433462175594, 0.016565433462175594]",0.31094015,0100_3_40.jpg,0.12313638873550524,0.8321369409166206,0.016565433462175594,0.016565433462175594
0,"[0.8498067366096079, 0.684152401987852, 0.015461071231363888, 0.013252346769740474]",0.8129005,0100_2_39.jpg,0.8498067366096079,0.684152401987852,0.015461071231363888,0.013252346769740474
0,"[0.4779127553837659, 0.5684704583103258, 0.014908890115958034, 0.01601325234676974]",0.76078904,0100_2_39.jpg,0.4779127553837659,0.5684704583103258,0.014908890115958034,0.01601325234676974
